,country,series,log,diff_level,diff_order,regression,stationary,p_value
1443,czech_republic,co2_cap,0,0,2,ctt,0,0.6775443808139869
1444,czech_republic,co2_cap,0,0,2,n,0,0.060556981572980374
1445,czech_republic,co2_cap,0,1,1,c,0,0.09355646461436135
1446,czech_republic,co2_cap,0,1,1,ct,0,0.2845423146556409
1447,czech_republic,co2_cap,0,1,1,ctt,0,0.42421235674391433
1448,czech_republic,co2_cap,0,1,1,n,0,0.055693189865726855
1449,czech_republic,co2_cap,0,1,2,c,1,1.1530355941823056e-07
1450,czech_republic,co2_cap,0,2,1,c,0,0.08351293628024736
1451,czech_republic,co2_cap,0,2,1,ct,0,0.2614315765959016
1452,czech_republic,co2_cap,0,2,1,ctt,0,0.1249586984788863
1453,czech_republic,co2_cap,0,2,1,n,1,0.03304050588938703
1454,czech_republic,co2_cap,0,2,2,c,1,0.006123121783107806
1455,czech_republic,co2_cap,0,4,1,c,0,0.0673365415105928
1456,czech_republic,co2_cap,0,4,1,ct,0,0.22291911965861239
1457,czech_republic,co2_cap,0,4,1,ctt,0,0.3619049455761642
1458,czech_republic,co2_cap,0,4,1,n,1,0.028087344059626165
1459,czech_republic,co2_cap,0,4,2,c,0,0.06064091365347202
1460,czech_republic,co2_cap,0,4,2,ct,0,0.2581081982203427
1461,czech_republic,co2_cap,0,4,2,ctt,0,0.4723329814722151
1462,czech_republic,co2_cap,0,4,2,n,1,0.004813040571778051
1463,czech_republic,co2_cap,0,8,1,c,1,0.035644109432275264
1464,czech_republic,co2_cap,0,8,2,c,1,0.03316380473243615
1465,czech_republic,co2_cap,1,0,1,c,0,0.9155698291019456
1466,czech_republic,co2_cap,1,0,1,ct,0,0.36793740479534726
1467,czech_republic,co2_cap,1,0,1,ctt,0,0.9156471520596894
1468,czech_republic,co2_cap,1,0,1,n,0,0.0740610158815448
1469,czech_republic,co2_cap,1,0,2,c,0,0.9155698291019456
1470,czech_republic,co2_cap,1,0,2,ct,0,0.36793740479534726
1471,czech_republic,co2_cap,1,0,2,ctt,0,0.9156471520596894
1472,czech_republic,co2_cap,1,0,2,n,0,0.0740610158815448
1473,czech_republic,co2_cap,1,1,1,c,1,4.6972152320857255e-06
1474,czech_republic,co2_cap,1,1,2,c,1,4.237064228533153e-07
1475,czech_republic,co2_cap,1,2,1,c,0,0.08533324818431964
1476,czech_republic,co2_cap,1,2,1,ct,0,0.26306186377805085
1477,czech_republic,co2_cap,1,2,1,ctt,0,0.16252097017215472
1478,czech_republic,co2_cap,1,2,1,n,1,0.029833794000208188
1479,czech_republic,co2_cap,1,2,2,c,1,0.005941560866587782
1480,czech_republic,co2_cap,1,4,1,c,0,0.07644970156885975
1481,czech_republic,co2_cap,1,4,1,ct,0,0.24203617267153327
1482,czech_republic,co2_cap,1,4,1,ctt,0,0.16056865189510638
1483,czech_republic,co2_cap,1,4,1,n,1,0.027579954310430404
1484,czech_republic,co2_cap,1,4,2,c,0,0.07938912909751417
1485,czech_republic,co2_cap,1,4,2,ct,0,0.29830402599303607
1486,czech_republic,co2_cap,1,4,2,ctt,0,0.5195001280202824
1487,czech_republic,co2_cap,1,4,2,n,1,0.006913068795763592
1488,czech_republic,co2_cap,1,8,1,c,0,0.09303007189441609
1489,czech_republic,co2_cap,1,8,1,ct,0,0.3140358638197661
1490,czech_republic,co2_cap,1,8,1,ctt,0,0.48971637871368495
1491,czech_republic,co2_cap,1,8,1,n,0,0.06503997482396454
1492,czech_republic,co2_cap,1,8,2,c,0,0.07963494066285193
1493,czech_republic,co2_cap,1,8,2,ct,0,0.24770414121928153
1494,czech_republic,co2_cap,1,8,2,ctt,0,0.48882304544390376
1495,czech_republic,co2_cap,1,8,2,n,1,0.006897179978184907
1496,czech_republic,gdp_cap,0,0,1,c,0,0.9981014406616554
1497,czech_republic,gdp_cap,0,0,1,ct,0,0.991729795467455
1498,czech_republic,gdp_cap,0,0,1,ctt,0,0.9829872604649634
1499,czech_republic,gdp_cap,0,0,1,n,0,0.9999994496310866
1500,czech_republic,gdp_cap,0,0,2,c,0,0.9981014406616554
1501,czech_republic,gdp_cap,0,0,2,ct,0,0.991729795467455
1502,czech_republic,gdp_cap,0,0,2,ctt,0,0.9829872604649634
1503,czech_republic,gdp_cap,0,0,2,n,0,0.9999994496310866
1504,czech_republic,gdp_cap,0,1,1,c,1,0.0014339040354700123
1505,czech_republic,gdp_cap,0,1,2,c,1,2.6152610004791495e-14
1506,czech_republic,gdp_cap,0,2,1,c,0,0.2744414360176707
1507,czech_republic,gdp_cap,0,2,1,ct,0,0.05282964667408919
1508,czech_republic,gdp_cap,0,2,1,ctt,0,0.051348672052424736
1509,czech_republic,gdp_cap,0,2,1,n,0,0.46406768530198284
1510,czech_republic,gdp_cap,0,2,2,c,1,5.737648327430294e-05
1511,czech_republic,gdp_cap,0,4,1,c,0,0.8243846110275681
1512,czech_republic,gdp_cap,0,4,1,ct,0,0.9169281214888814
1513,czech_republic,gdp_cap,0,4,1,ctt,0,0.7026178755151263
1514,czech_republic,gdp_cap,0,4,1,n,0,0.8072935506875649
1515,czech_republic,gdp_cap,0,4,2,c,0,0.5253660932765275
1516,czech_republic,gdp_cap,0,4,2,ct,0,0.7725370009672763
1517,czech_republic,gdp_cap,0,4,2,ctt,0,0.9303316918827699
1518,czech_republic,gdp_cap,0,4,2,n,0,0.14699309472537808
1519,czech_republic,gdp_cap,0,8,1,c,0,0.6253394040907959
1520,czech_republic,gdp_cap,0,8,1,ct,0,0.4266596951353875
1521,czech_republic,gdp_cap,0,8,1,ctt,0,0.18101203768564517
1522,czech_republic,gdp_cap,0,8,1,n,0,0.7112405590154117
1523,czech_republic,gdp_cap,0,8,2,c,0,0.0648872913536401
1524,czech_republic,gdp_cap,0,8,2,ct,0,0.060901970411422236
1525,czech_republic,gdp_cap,0,8,2,ctt,0,0.1016382257135447
1526,czech_republic,gdp_cap,0,8,2,n,1,0.008625718106429524
1527,czech_republic,gdp_cap,1,0,1,c,0,0.8750930905355561
1528,czech_republic,gdp_cap,1,0,1,ct,0,0.4681617028329186
1529,czech_republic,gdp_cap,1,0,1,ctt,0,0.9554429433480768
1530,czech_republic,gdp_cap,1,0,1,n,0,0.9999981450886547
1531,czech_republic,gdp_cap,1,0,2,c,0,0.8750930905355561
1532,czech_republic,gdp_cap,1,0,2,ct,0,0.4681617028329186
1533,czech_republic,gdp_cap,1,0,2,ctt,0,0.9554429433480768
1534,czech_republic,gdp_cap,1,0,2,n,0,0.9999981450886547
1535,czech_republic,gdp_cap,1,1,1,c,1,0.0001229253996303747
1536,czech_republic,gdp_cap,1,1,2,c,1,7.229012766440843e-14
1537,czech_republic,gdp_cap,1,2,1,c,1,0.003531387282794825
1538,czech_republic,gdp_cap,1,2,2,c,1,7.5227792511652e-05
1539,czech_republic,gdp_cap,1,4,1,c,0,0.5142018132303897
1540,czech_republic,gdp_cap,1,4,1,ct,0,0.8533973681463647
1541,czech_republic,gdp_cap,1,4,1,ctt,0,0.6540163737674499
1542,czech_republic,gdp_cap,1,4,1,n,0,0.530130718493377
1543,czech_republic,gdp_cap,1,4,2,c,0,0.4618023862095594
1544,czech_republic,gdp_cap,1,4,2,ct,0,0.7552483400605723
1545,czech_republic,gdp_cap,1,4,2,ctt,0,0.9275367443072386
1546,czech_republic,gdp_cap,1,4,2,n,0,0.09226179413532909
1547,czech_republic,gdp_cap,1,8,1,c,0,0.2887476700671411
1548,czech_republic,gdp_cap,1,8,1,ct,0,0.671851321807107
1549,czech_republic,gdp_cap,1,8,1,ctt,0,0.1876999911124146
1550,czech_republic,gdp_cap,1,8,1,n,0,0.4351548195033673
1551,czech_republic,gdp_cap,1,8,2,c,1,0.030044105529137916
1552,france,co2,0,0,1,c,0,0.9085195034021103
1553,france,co2,0,0,1,ct,0,0.11563089113426922
1554,france,co2,0,0,1,ctt,0,0.2250777503536202
1555,france,co2,0,0,1,n,0,0.13178287910687364
1556,france,co2,0,0,2,c,0,0.9085195034021103
1557,france,co2,0,0,2,ct,0,0.11563089113426922
1558,france,co2,0,0,2,ctt,0,0.2250777503536202
1559,france,co2,0,0,2,n,0,0.13178287910687364
1560,france,co2,0,1,1,c,1,1.8582192777193038e-07
1561,france,co2,0,1,2,c,1,6.170878581140398e-06
1562,france,co2,0,2,1,c,1,0.0013368224944155134
1563,france,co2,0,2,2,c,1,4.1306743614308223e-07
1564,france,co2,0,4,1,c,1,0.0009946800379357602
1565,france,co2,0,4,2,c,1,0.0007799064193969257
1566,france,co2,0,8,1,c,1,0.0009053124934834208
1567,france,co2,0,8,2,c,1,5.246187871729164e-06
1568,france,co2,1,0,1,c,0,0.8722316264639496
1569,france,co2,1,0,1,ct,0,0.13245407645158874
1570,france,co2,1,0,1,ctt,0,0.22460617914079023
1571,france,co2,1,0,1,n,0,0.2260368310588599
1572,france,co2,1,0,2,c,0,0.8722316264639496
1573,france,co2,1,0,2,ct,0,0.13245407645158874
1574,france,co2,1,0,2,ctt,0,0.22460617914079023
1575,france,co2,1,0,2,n,0,0.2260368310588599
1576,france,co2,1,1,1,c,1,0.0013537442674406335
1577,france,co2,1,1,2,c,1,1.237829213422813e-05
1578,france,co2,1,2,1,c,1,0.0009557352347253682
1579,france,co2,1,2,2,c,1,5.895946158780967e-07
1580,france,co2,1,4,1,c,1,0.0005194230399307884
1581,france,co2,1,4,2,c,1,0.00033246803923880615
1582,france,co2,1,8,1,c,1,0.00018107763813645432
1583,france,co2,1,8,2,c,1,5.437349584795253e-07
1584,france,gdp,0,0,1,c,0,0.9985032512709996
1585,france,gdp,0,0,1,ct,0,0.9328091801570332
1586,france,gdp,0,0,1,ctt,0,0.9076176505193471
1587,france,gdp,0,0,1,n,0,0.9922043140319826
1588,france,gdp,0,0,2,c,0,0.9985032512709996
1589,france,gdp,0,0,2,ct,0,0.9328091801570332
1590,france,gdp,0,0,2,ctt,0,0.9076176505193471
1591,france,gdp,0,0,2,n,0,0.9922043140319826
1592,france,gdp,0,1,1,c,0,0.6397841510143849
1593,france,gdp,0,1,1,ct,0,0.5352691486071439
1594,france,gdp,0,1,1,ctt,0,0.6463567515097106
1595,france,gdp,0,1,1,n,0,0.6745331378737034
1596,france,gdp,0,1,2,c,1,1.9297306730395858e-06
1597,france,gdp,0,2,1,c,0,0.7199675398226473
1598,france,gdp,0,2,1,ct,0,0.7977333847284627
1599,france,gdp,0,2,1,ctt,0,0.74557793572425
1600,france,gdp,0,2,1,n,0,0.8384307290632784
1601,france,gdp,0,2,2,c,1,2.463966083740578e-06
1602,france,gdp,0,4,1,c,0,0.5232809546228409
1603,france,gdp,0,4,1,ct,0,0.6308371319013255
1604,france,gdp,0,4,1,ctt,0,0.44407320949847895
1605,france,gdp,0,4,1,n,0,0.8401331501819334
1606,france,gdp,0,4,2,c,0,0.14598867437771407
1607,france,gdp,0,4,2,ct,0,0.336469687457558
1608,france,gdp,0,4,2,ctt,0,0.3522806041286787
1609,france,gdp,0,4,2,n,1,0.025258330948475106
1610,france,gdp,0,8,1,c,0,0.4537105414466677
1611,france,gdp,0,8,1,ct,0,0.10004783552546209
1612,france,gdp,0,8,1,ctt,1,0.008136085828136692
1613,france,gdp,0,8,2,c,1,0.0012954210499837226
1614,france,gdp,1,0,1,c,0,0.9806181731725757
1615,france,gdp,1,0,1,ct,0,0.4446955735445745
1616,france,gdp,1,0,1,ctt,0,0.3025710561434506
1617,france,gdp,1,0,1,n,0,0.9999989777752263
1618,france,gdp,1,0,2,c,0,0.9806181731725757
1619,france,gdp,1,0,2,ct,0,0.4446955735445745
1620,france,gdp,1,0,2,ctt,0,0.3025710561434506
1621,france,gdp,1,0,2,n,0,0.9999989777752263
1622,france,gdp,1,1,1,c,1,0.00031540826056121555
1623,france,gdp,1,1,2,c,1,2.0272170352284577e-05
1624,france,gdp,1,2,1,c,1,0.024614142926687243
1625,france,gdp,1,2,2,c,1,9.178573385581554e-06
1626,france,gdp,1,4,1,c,0,0.0724094077786102
1627,france,gdp,1,4,1,ct,0,0.24510374941323188
1628,france,gdp,1,4,1,ctt,0,0.1553067897734114
1629,france,gdp,1,4,1,n,0,0.6868288958004811
1630,france,gdp,1,4,2,c,0,0.0763639514370911
1631,france,gdp,1,4,2,ct,0,0.2327968210577056
1632,france,gdp,1,4,2,ctt,0,0.09729181263065917
1633,france,gdp,1,4,2,n,1,0.0073025083899817414
1634,france,gdp,1,8,1,c,1,0.0037050915344902357
1635,france,gdp,1,8,2,c,1,0.00010578375026971365
1636,france,pop,0,0,1,c,1,0.022692830985739886
1637,france,pop,0,0,2,c,1,0.022692830985739886
1638,france,pop,0,1,1,c,0,0.8088329320299223
1639,france,pop,0,1,1,ct,0,0.2588135782106729
1640,france,pop,0,1,1,ctt,0,0.09585787159959613
1641,france,pop,0,1,1,n,0,0.1522609653388361
1642,france,pop,0,1,2,c,0,0.10567493590835675
1643,france,pop,0,1,2,ct,0,0.3178364981800834
1644,france,pop,0,1,2,ctt,0,0.4217439120099385
1645,france,pop,0,1,2,n,1,0.026374058578738986
1646,france,pop,0,2,1,c,0,0.8708633318010179
1647,france,pop,0,2,1,ct,0,0.4410262773765824
1648,france,pop,0,2,1,ctt,1,0.016716583279561454
1649,france,pop,0,2,2,c,0,0.07037038484698857
1650,france,pop,0,2,2,ct,0,0.20964741344143012
1651,france,pop,0,2,2,ctt,0,0.5697973983916853
1652,france,pop,0,2,2,n,0,0.05476233649677848
1653,france,pop,0,4,1,c,0,0.7296920213018899
1654,france,pop,0,4,1,ct,0,0.7530236555301535
1655,france,pop,0,4,1,ctt,0,0.2504233363278302
1656,france,pop,0,4,1,n,1,0.015775001885865704
1657,france,pop,0,4,2,c,0,0.15324519107970336
1658,france,pop,0,4,2,ct,0,0.3125535078172333
1659,france,pop,0,4,2,ctt,0,0.7536037803339557
1660,france,pop,0,4,2,n,0,0.1555597042336025
1661,france,pop,0,8,1,c,0,0.5676127430921194
1662,france,pop,0,8,1,ct,0,0.7743325171444474
1663,france,pop,0,8,1,ctt,0,0.29051405718752377
1664,france,pop,0,8,1,n,1,0.008542628765203834
1665,france,pop,0,8,2,c,0,0.2851903598560903
1666,france,pop,0,8,2,ct,0,0.27841885556052504
1667,france,pop,0,8,2,ctt,0,0.8160242880391131
1668,france,pop,0,8,2,n,0,0.30930253053686874
1669,france,pop,1,0,1,c,1,0.022434397152703026
1670,france,pop,1,0,2,c,1,0.022434397152703026
1671,france,pop,1,1,1,c,0,0.8093547090015568
1672,france,pop,1,1,1,ct,0,0.35694524047887144
1673,france,pop,1,1,1,ctt,0,0.08416890924292514
1674,france,pop,1,1,1,n,0,0.11020237775862501
1675,france,pop,1,1,2,c,0,0.11445029664240008
1676,france,pop,1,1,2,ct,0,0.3327714786980239
1677,france,pop,1,1,2,ctt,0,0.45478887201410567
1678,france,pop,1,1,2,n,1,0.037868355486752533
1679,france,pop,1,2,1,c,0,0.8604330296671656
1680,france,pop,1,2,1,ct,0,0.5796940383868323
1681,france,pop,1,2,1,ctt,1,0.01184715676809099
1682,france,pop,1,2,2,c,0,0.07946348572810435
1683,france,pop,1,2,2,ct,0,0.19424414906935206
1684,france,pop,1,2,2,ctt,0,0.5803417282886426
1685,france,pop,1,2,2,n,0,0.08646327397992815
1686,france,pop,1,4,1,c,0,0.6709593786356165
1687,france,pop,1,4,1,ct,0,0.8148351048860707
1688,france,pop,1,4,1,ctt,0,0.2502777078924868
1689,france,pop,1,4,1,n,1,0.008082385961317539
1690,france,pop,1,4,2,c,0,0.1810216278201977
1691,france,pop,1,4,2,ct,0,0.297973491871817
1692,france,pop,1,4,2,ctt,0,0.7518344335616676
1693,france,pop,1,4,2,n,0,0.20517192178450555
1694,france,pop,1,8,1,c,0,0.4840523026281018
1695,france,pop,1,8,1,ct,0,0.8118578061652575
1696,france,pop,1,8,1,ctt,0,0.29841013012951867
1697,france,pop,1,8,1,n,1,0.005118964248459295
1698,france,pop,1,8,2,c,0,0.3409785593255089
1699,france,pop,1,8,2,ct,0,0.2797377507625337
1700,france,pop,1,8,2,ctt,0,0.8166195835997485
1701,france,pop,1,8,2,n,0,0.3423013295439512
1702,france,brent,0,0,1,c,0,0.37565193406206526
1703,france,brent,0,0,1,ct,0,0.7548337017463562
1704,france,brent,0,0,1,ctt,0,0.13717172862450638
1705,france,brent,0,0,1,n,0,0.5465165931036499
1706,france,brent,0,0,2,c,0,0.37565193406206526
1707,france,brent,0,0,2,ct,0,0.7548337017463562
1708,france,brent,0,0,2,ctt,0,0.13717172862450638
1709,france,brent,0,0,2,n,0,0.5465165931036499
1710,france,brent,0,1,1,c,1,8.769091703844102e-10
1711,france,brent,0,1,2,c,1,7.411288556431089e-09
1712,france,brent,0,2,1,c,1,0.009635070221285276
1713,france,brent,0,2,2,c,1,7.008965128909069e-05
1714,france,brent,0,4,1,c,1,0.03430829701408793
1715,france,brent,0,4,2,c,1,0.01943457613345494
1716,france,brent,0,8,1,c,0,0.37601331855886433
1717,france,brent,0,8,1,ct,0,0.15406184755304203
1718,france,brent,0,8,1,ctt,0,0.45271080384057055
1719,france,brent,0,8,1,n,0,0.0706343659117826
1720,france,brent,0,8,2,c,0,0.07552261528838934
1721,france,brent,0,8,2,ct,0,0.2669223508066526
1722,france,brent,0,8,2,ctt,0,0.41997498855087956
1723,france,brent,0,8,2,n,1,0.007627689773022175
1724,france,brent,1,0,1,c,0,0.27734685985344704
1725,france,brent,1,0,1,ct,0,0.6336443984569764
1726,france,brent,1,0,1,ctt,0,0.21066896975962746
1727,france,brent,1,0,1,n,0,0.7697730859276037
1728,france,brent,1,0,2,c,0,0.27734685985344704
1729,france,brent,1,0,2,ct,0,0.6336443984569764
1730,france,brent,1,0,2,ctt,0,0.21066896975962746
1731,france,brent,1,0,2,n,0,0.7697730859276037
1732,france,brent,1,1,1,c,1,4.4295480557397935e-09
1733,france,brent,1,1,2,c,1,8.911485816775448e-09
1734,france,brent,1,2,1,c,1,0.013363880620023704
1735,france,brent,1,2,2,c,1,0.00037523214801221964
1736,france,brent,1,4,1,c,0,0.07827941705395733
1737,france,brent,1,4,1,ct,0,0.05408082868477606
1738,france,brent,1,4,1,ctt,1,0.0039218748298828765
1739,france,brent,1,4,2,c,1,0.027411499508215306
1740,france,brent,1,8,1,c,0,0.424669012254475
1741,france,brent,1,8,1,ct,0,0.2451502301884798
1742,france,brent,1,8,1,ctt,0,0.5838362882282101
1743,france,brent,1,8,1,n,0,0.09154404711121372
1744,france,brent,1,8,2,c,0,0.1318763309358531
1745,france,brent,1,8,2,ct,0,0.40975675402379175
1746,france,brent,1,8,2,ctt,0,0.6198822942866085
1747,france,brent,1,8,2,n,1,0.01617069906576018
1748,france,co2_cap,0,0,1,c,0,0.9215443440285697
1749,france,co2_cap,0,0,1,ct,0,0.07038177086452659
1750,france,co2_cap,0,0,1,ctt,0,0.20237037153789272
1751,france,co2_cap,0,0,1,n,1,0.009974026315581521
1752,france,co2_cap,0,0,2,c,0,0.9215443440285697
1753,france,co2_cap,0,0,2,ct,0,0.07038177086452659
1754,france,co2_cap,0,0,2,ctt,0,0.20237037153789272
1755,france,co2_cap,0,0,2,n,1,0.009974026315581521
1756,france,co2_cap,0,1,1,c,1,1.5048080327817293e-07
1757,france,co2_cap,0,1,2,c,1,5.453689730274926e-06
1758,france,co2_cap,0,2,1,c,1,0.0010493285208772701
1759,france,co2_cap,0,2,2,c,1,3.487992494811772e-07
1760,france,co2_cap,0,4,1,c,1,0.0007487168366143058
1761,france,co2_cap,0,4,2,c,1,0.0007630422723089448
1762,france,co2_cap,0,8,1,c,1,0.0005625241138196631
1763,france,co2_cap,0,8,2,c,1,5.917779660002727e-06
1764,france,co2_cap,1,0,1,c,0,0.9262797715689555
1765,france,co2_cap,1,0,1,ct,0,0.08576990851826255
1766,france,co2_cap,1,0,1,ctt,0,0.2027791346454565
1767,france,co2_cap,1,0,1,n,1,0.04468924051533492
1768,france,co2_cap,1,0,2,c,0,0.9262797715689555
1769,france,co2_cap,1,0,2,ct,0,0.08576990851826255
1770,france,co2_cap,1,0,2,ctt,0,0.2027791346454565
1771,france,co2_cap,1,0,2,n,1,0.04468924051533492
1772,france,co2_cap,1,1,1,c,1,0.0012861249413580723
1773,france,co2_cap,1,1,2,c,1,1.3303930621122201e-05
1774,france,co2_cap,1,2,1,c,1,0.0005494553425164092
1775,france,co2_cap,1,2,2,c,1,6.593432465577527e-07
1776,france,co2_cap,1,4,1,c,1,0.00041694527167507247
1777,france,co2_cap,1,4,2,c,1,0.00033539498078680787
1778,france,co2_cap,1,8,1,c,1,0.00011160000261150424
1779,france,co2_cap,1,8,2,c,1,5.333550340278047e-07
1780,france,gdp_cap,0,0,1,c,0,0.9984265838608404
1781,france,gdp_cap,0,0,1,ct,0,0.8962365892756139
1782,france,gdp_cap,0,0,1,ctt,0,0.891621656421248
1783,france,gdp_cap,0,0,1,n,0,0.9917583503891669
1784,france,gdp_cap,0,0,2,c,0,0.9984265838608404
1785,france,gdp_cap,0,0,2,ct,0,0.8962365892756139
1786,france,gdp_cap,0,0,2,ctt,0,0.891621656421248
1787,france,gdp_cap,0,0,2,n,0,0.9917583503891669
1788,france,gdp_cap,0,1,1,c,0,0.5471253560825536
1789,france,gdp_cap,0,1,1,ct,0,0.45971037266431813
1790,france,gdp_cap,0,1,1,ctt,0,0.599017585716944
1791,france,gdp_cap,0,1,1,n,0,0.5971938800698894
1792,france,gdp_cap,0,1,2,c,1,2.444883615091683e-06
1793,france,gdp_cap,0,2,1,c,0,0.6534074067130433
1794,france,gdp_cap,0,2,1,ct,0,0.7558283212336254
1795,france,gdp_cap,0,2,1,ctt,0,0.71452910265158
1796,france,gdp_cap,0,2,1,n,0,0.7982203785779195
1797,france,gdp_cap,0,2,2,c,1,2.695203430254658e-06
1798,france,gdp_cap,0,4,1,c,0,0.4449054601142254
1799,france,gdp_cap,0,4,1,ct,0,0.5798969307658646
1800,france,gdp_cap,0,4,1,ctt,0,0.40671882034353984
1801,france,gdp_cap,0,4,1,n,0,0.8029707100393189
1802,france,gdp_cap,0,4,2,c,0,0.12755982326811355
1803,france,gdp_cap,0,4,2,ct,0,0.31161961641130753
1804,france,gdp_cap,0,4,2,ctt,0,0.3445645593030414
1805,france,gdp_cap,0,4,2,n,1,0.020192130613476196
1806,france,gdp_cap,0,8,1,c,0,0.05495929867875205
1807,france,gdp_cap,0,8,1,ct,0,0.08156671376044133
1808,france,gdp_cap,0,8,1,ctt,1,0.006225123693210574
1809,france,gdp_cap,0,8,2,c,1,0.0008913335409448602
1810,france,gdp_cap,1,0,1,c,0,0.9870332587309294
1811,france,gdp_cap,1,0,1,ct,0,0.38541205275462204
1812,france,gdp_cap,1,0,1,ctt,0,0.2744116615178033
1813,france,gdp_cap,1,0,1,n,0,0.9999972342440904
1814,france,gdp_cap,1,0,2,c,0,0.9870332587309294
1815,france,gdp_cap,1,0,2,ct,0,0.38541205275462204
1816,france,gdp_cap,1,0,2,ctt,0,0.2744116615178033
1817,france,gdp_cap,1,0,2,n,0,0.9999972342440904
1818,france,gdp_cap,1,1,1,c,1,0.0003194427190535424
1819,france,gdp_cap,1,1,2,c,1,1.8855063799938333e-05
1820,france,gdp_cap,1,2,1,c,1,0.025352222443873425
1821,france,gdp_cap,1,2,2,c,1,8.630932181835932e-06
1822,france,gdp_cap,1,4,1,c,0,0.07014892043289286
1823,france,gdp_cap,1,4,1,ct,0,0.23842521295863983
1824,france,gdp_cap,1,4,1,ctt,0,0.1651482579001014
1825,france,gdp_cap,1,4,1,n,0,0.6602060718311044
1826,france,gdp_cap,1,4,2,c,0,0.07414492227417009
1827,france,gdp_cap,1,4,2,ct,0,0.22945900185167406
1828,france,gdp_cap,1,4,2,ctt,0,0.09395532794135686
1829,france,gdp_cap,1,4,2,n,1,0.0072667192629845175
1830,france,gdp_cap,1,8,1,c,1,0.0024788001573351577
1831,france,gdp_cap,1,8,2,c,1,9.637844062560339e-05
1832,germany,co2,0,0,1,c,0,0.9879707872760318
1833,germany,co2,0,0,1,ct,0,0.9747609341111068
1834,germany,co2,0,0,1,ctt,0,0.9178412191398255
1835,germany,co2,0,0,1,n,0,0.18649885703630065
1836,germany,co2,0,0,2,c,0,0.9879707872760318
1837,germany,co2,0,0,2,ct,0,0.9747609341111068
1838,germany,co2,0,0,2,ctt,0,0.9178412191398255
1839,germany,co2,0,0,2,n,0,0.18649885703630065
1840,germany,co2,0,1,1,c,1,7.045766933817918e-10
1841,germany,co2,0,1,2,c,1,2.1761212822783288e-11
1842,germany,co2,0,2,1,c,0,0.48397343014721955
1843,germany,co2,0,2,1,ct,0,0.5249591405097638
1844,germany,co2,0,2,1,ctt,0,0.5819996049024648
1845,germany,co2,0,2,1,n,0,0.17364895438917555
1846,germany,co2,0,2,2,c,1,0.03422487091780868
1847,germany,co2,0,4,1,c,0,0.46822527716434525
1848,germany,co2,0,4,1,ct,0,0.4959088338573546
1849,germany,co2,0,4,1,ctt,0,0.5535506205627057
1850,germany,co2,0,4,1,n,0,0.1654072979330964
1851,germany,co2,0,4,2,c,1,0.02026610943513553
1852,germany,co2,0,8,1,c,1,1.7374994149053192e-07
1853,germany,co2,0,8,2,c,1,0.00047268173980749974
1854,germany,co2,1,0,1,c,0,0.9836193699073343
1855,germany,co2,1,0,1,ct,0,0.9528979562904857
1856,germany,co2,1,0,1,ctt,0,0.9608991683493073
1857,germany,co2,1,0,1,n,0,0.24968133024837613
1858,germany,co2,1,0,2,c,0,0.9836193699073343
1859,germany,co2,1,0,2,ct,0,0.9528979562904857
1860,germany,co2,1,0,2,ctt,0,0.9608991683493073
1861,germany,co2,1,0,2,n,0,0.24968133024837613
1862,germany,co2,1,1,1,c,0,0.6163803640212118
1863,germany,co2,1,1,1,ct,0,0.7026385056004335
1864,germany,co2,1,1,1,ctt,0,0.7846161095563327
1865,germany,co2,1,1,1,n,0,0.2491435686116627
1866,germany,co2,1,1,2,c,1,3.0198897277124345e-12
1867,germany,co2,1,2,1,c,0,0.6544605022328652
1868,germany,co2,1,2,1,ct,0,0.7428541897340944
1869,germany,co2,1,2,1,ctt,0,0.8089368982773528
1870,germany,co2,1,2,1,n,0,0.2902251146127308
1871,germany,co2,1,2,2,c,1,0.0016874997979106094
1872,germany,co2,1,4,1,c,0,0.6481937507359593
1873,germany,co2,1,4,1,ct,0,0.7287504174925679
1874,germany,co2,1,4,1,ctt,0,0.7953899567490434
1875,germany,co2,1,4,1,n,0,0.2856699986597121
1876,germany,co2,1,4,2,c,0,0.20568901274194168
1877,germany,co2,1,4,2,ct,0,0.44439842537950924
1878,germany,co2,1,4,2,ctt,0,0.43773847298680857
1879,germany,co2,1,4,2,n,1,0.03549354110303054
1880,germany,co2,1,8,1,c,1,0.00011391891557164015
1881,germany,co2,1,8,2,c,0,0.0806708357920563
1882,germany,co2,1,8,2,ct,0,0.2360968651542088
1883,germany,co2,1,8,2,ctt,0,0.24705316797676596
1884,germany,co2,1,8,2,n,1,0.010599024581673189
1885,germany,gdp,0,0,1,c,0,0.9987030321187863
1886,germany,gdp,0,0,1,ct,0,0.909422241647849
1887,germany,gdp,0,0,1,ctt,1,0.03220473392788116
1888,germany,gdp,0,0,2,c,0,0.9987030321187863
1889,germany,gdp,0,0,2,ct,0,0.909422241647849
1890,germany,gdp,0,0,2,ctt,1,0.03220473392788116
1891,germany,gdp,0,1,1,c,1,0.0005629758305440062
1892,germany,gdp,0,1,2,c,1,2.8087073939039455e-15
1893,germany,gdp,0,2,1,c,1,0.0005187452124429512
1894,germany,gdp,0,2,2,c,1,0.0005734191384561384
1895,germany,gdp,0,4,1,c,0,0.4300883619251619
1896,germany,gdp,0,4,1,ct,0,0.11225104573478312
1897,germany,gdp,0,4,1,ctt,0,0.09790257644733291
1898,germany,gdp,0,4,1,n,0,0.7223996294717232
