,country,series,log,diff_level,diff_order,regression,stationary,p_value
1091,france,co2,0,24,1,c,1,1.7610883730885724e-20
1092,france,co2,0,24,2,c,1,4.4709233807590045e-19
1093,france,co2,1,0,1,c,0,0.8144898345702093
1094,france,co2,1,0,1,ct,1,0.06888246098070644
1095,france,co2,1,0,2,c,0,0.8144898345702093
1096,france,co2,1,0,2,ct,1,0.06888246098070644
1097,france,co2,1,1,1,c,1,4.422588429943404e-11
1098,france,co2,1,1,2,c,1,2.945449727750597e-19
1099,france,co2,1,2,1,c,1,0.0001940498832539052
1100,france,co2,1,2,2,c,1,2.5828279507497044e-21
1101,france,co2,1,12,1,c,1,3.729512140911226e-06
1102,france,co2,1,12,2,c,1,1.3148682702252488e-05
1103,france,co2,1,24,1,c,1,4.693284118288572e-12
1104,france,co2,1,24,2,c,1,1.7631437713889774e-10
1105,france,gdp,0,0,1,c,0,0.9984677781503267
1106,france,gdp,0,0,1,ct,0,0.9862894234347924
1107,france,gdp,0,0,1,ctt,0,0.5498221115343924
1108,france,gdp,0,0,1,n,0,0.9998774904921557
1109,france,gdp,0,0,2,c,0,0.9984677781503267
1110,france,gdp,0,0,2,ct,0,0.9862894234347924
1111,france,gdp,0,0,2,ctt,0,0.5498221115343924
1112,france,gdp,0,0,2,n,0,0.9998774904921557
1113,france,gdp,0,1,1,c,0,0.1651091842018862
1114,france,gdp,0,1,1,ct,0,0.1328076507485163
1115,france,gdp,0,1,1,ctt,0,0.17988494334418131
1116,france,gdp,0,1,1,n,0,0.363261452162675
1117,france,gdp,0,1,2,c,1,1.0377135407338903e-06
1118,france,gdp,0,2,1,c,0,0.19331389277479066
1119,france,gdp,0,2,1,ct,1,0.09163260974411153
1120,france,gdp,0,2,2,c,1,4.9724861543702625e-06
1121,france,gdp,0,12,1,c,0,0.29625597061492615
1122,france,gdp,0,12,1,ct,0,0.20020394235805777
1123,france,gdp,0,12,1,ctt,0,0.23357568795989625
1124,france,gdp,0,12,1,n,0,0.543901241159612
1125,france,gdp,0,12,2,c,1,0.0007392975281148404
1126,france,gdp,0,24,1,c,0,0.10033592866729485
1127,france,gdp,0,24,1,ct,1,0.06122997186111529
1128,france,gdp,0,24,2,c,1,0.0016008678528376032
1129,france,gdp,1,0,1,c,0,0.9845711860032714
1130,france,gdp,1,0,1,ct,1,0.08994484882092002
1131,france,gdp,1,0,2,c,0,0.9845711860032714
1132,france,gdp,1,0,2,ct,1,0.08994484882092002
1133,france,gdp,1,1,1,c,1,0.013079927213296528
1134,france,gdp,1,1,2,c,1,7.588448618701614e-21
1135,france,gdp,1,2,1,c,1,0.013997478042073538
1136,france,gdp,1,2,2,c,1,2.4086061902359313e-05
1137,france,gdp,1,12,1,c,1,0.016622641538031408
1138,france,gdp,1,12,2,c,1,0.00041353328695105683
1139,france,gdp,1,24,1,c,1,0.0026234342960079495
1140,france,gdp,1,24,2,c,1,0.0005274615514066745
1141,france,pop,0,0,1,c,1,0.004924953874289233
1142,france,pop,0,0,2,c,1,0.004924953874289233
1143,france,pop,0,1,1,c,0,0.6117219621291843
1144,france,pop,0,1,1,ct,1,0.021788656689685104
1145,france,pop,0,1,2,c,0,0.1297793545214354
1146,france,pop,0,1,2,ct,0,0.3444694496396074
1147,france,pop,0,1,2,ctt,0,0.63949502366036
1148,france,pop,0,1,2,n,1,0.023276761982206556
1149,france,pop,0,2,1,c,0,0.8118872722671178
1150,france,pop,0,2,1,ct,0,0.12066007919182692
1151,france,pop,0,2,1,ctt,0,0.15763932148864185
1152,france,pop,0,2,1,n,0,0.13680183562704545
1153,france,pop,0,2,2,c,1,0.0008218551728638912
1154,france,pop,0,12,1,c,0,0.8250528148730192
1155,france,pop,0,12,1,ct,0,0.1005711019504466
1156,france,pop,0,12,1,ctt,0,0.13554877157261142
1157,france,pop,0,12,1,n,0,0.12857598748377685
1158,france,pop,0,12,2,c,1,0.0073199478948516245
1159,france,pop,0,24,1,c,0,0.8798083726652284
1160,france,pop,0,24,1,ct,0,0.11334057759813493
1161,france,pop,0,24,1,ctt,1,0.0921464464585795
1162,france,pop,0,24,2,c,1,0.008047177358789624
1163,france,pop,1,0,1,c,1,0.004618959571819627
1164,france,pop,1,0,2,c,1,0.004618959571819627
1165,france,pop,1,1,1,c,0,0.6911055253099861
1166,france,pop,1,1,1,ct,1,0.029370702089023013
1167,france,pop,1,1,2,c,0,0.1192762800503282
1168,france,pop,1,1,2,ct,0,0.3312637351986041
1169,france,pop,1,1,2,ctt,0,0.6268209671635162
1170,france,pop,1,1,2,n,1,0.024614138313431587
1171,france,pop,1,2,1,c,0,0.8234949052275645
1172,france,pop,1,2,1,ct,0,0.17364763476004857
1173,france,pop,1,2,1,ctt,0,0.16898989929962743
1174,france,pop,1,2,1,n,1,0.08949854385474931
1175,france,pop,1,2,2,c,1,0.0009963734992338297
1176,france,pop,1,12,1,c,0,0.8372928815135026
1177,france,pop,1,12,1,ct,0,0.14991861693815017
1178,france,pop,1,12,1,ctt,0,0.1477682276254157
1179,france,pop,1,12,1,n,1,0.0819597577370344
1180,france,pop,1,12,2,c,1,0.008761479258419972
1181,france,pop,1,24,1,c,0,0.881477408947275
1182,france,pop,1,24,1,ct,0,0.1789914905332624
1183,france,pop,1,24,1,ctt,1,0.09554752366764024
1184,france,pop,1,24,2,c,1,0.010420036960273549
1185,france,brent,0,0,1,c,0,0.18470177102908858
1186,france,brent,0,0,1,ct,0,0.46331019494504133
1187,france,brent,0,0,1,ctt,0,0.14570179718578397
1188,france,brent,0,0,1,n,0,0.39817114997541064
1189,france,brent,0,0,2,c,0,0.18470177102908858
1190,france,brent,0,0,2,ct,0,0.46331019494504133
1191,france,brent,0,0,2,ctt,0,0.14570179718578397
1192,france,brent,0,0,2,n,0,0.39817114997541064
1193,france,brent,0,1,1,c,1,6.998274904205245e-19
1194,france,brent,0,1,2,c,1,1.5497604451132589e-09
1195,france,brent,0,2,1,c,1,3.8837708847585366e-05
1196,france,brent,0,2,2,c,1,6.386628383166029e-09
1197,france,brent,0,12,1,c,0,0.10291056774014168
1198,france,brent,0,12,1,ct,0,0.23207275585624015
1199,france,brent,0,12,1,ctt,0,0.46018815727937135
1200,france,brent,0,12,1,n,1,0.010841284684218267
1201,france,brent,0,12,2,c,1,0.002386173622310269
1202,france,brent,0,24,1,c,1,0.050972762004615604
1203,france,brent,0,24,2,c,1,0.04109355702675031
1204,france,brent,1,0,1,c,0,0.2900766303758474
1205,france,brent,1,0,1,ct,0,0.630510935863581
1206,france,brent,1,0,1,ctt,0,0.1778434656835866
1207,france,brent,1,0,1,n,0,0.7389049232543226
1208,france,brent,1,0,2,c,0,0.2900766303758474
1209,france,brent,1,0,2,ct,0,0.630510935863581
1210,france,brent,1,0,2,ctt,0,0.1778434656835866
1211,france,brent,1,0,2,n,0,0.7389049232543226
1212,france,brent,1,1,1,c,1,4.402146313637615e-23
1213,france,brent,1,1,2,c,1,9.491253658644095e-16
1214,france,brent,1,2,1,c,1,8.314802684664657e-05
1215,france,brent,1,2,2,c,1,1.841692614570333e-09
1216,france,brent,1,12,1,c,1,0.07477003134675624
1217,france,brent,1,12,2,c,1,0.011797134558845209
1218,france,brent,1,24,1,c,1,0.08123696621113607
1219,france,brent,1,24,2,c,1,0.03609081671792617
1220,france,co2_cap,0,0,1,c,0,0.9211191346100664
1221,france,co2_cap,0,0,1,ct,1,0.02963015418404444
1222,france,co2_cap,0,0,2,c,0,0.9211191346100664
1223,france,co2_cap,0,0,2,ct,1,0.02963015418404444
1224,france,co2_cap,0,1,1,c,1,3.1542184901587424e-30
1225,france,co2_cap,0,1,2,c,1,2.6734848350537027e-19
1226,france,co2_cap,0,2,1,c,1,0.0
1227,france,co2_cap,0,2,2,c,1,9.636411397897092e-14
1228,france,co2_cap,0,12,1,c,1,5.95449293136145e-07
1229,france,co2_cap,0,12,2,c,1,8.190695855075897e-06
1230,france,co2_cap,0,24,1,c,1,1.38830544175933e-20
1231,france,co2_cap,0,24,2,c,1,4.9970915040392125e-19
1232,france,co2_cap,1,0,1,c,0,0.9260805777733403
1233,france,co2_cap,1,0,1,ct,1,0.04941105349767877
1234,france,co2_cap,1,0,2,c,0,0.9260805777733403
1235,france,co2_cap,1,0,2,ct,1,0.04941105349767877
1236,france,co2_cap,1,1,1,c,1,4.238288687617514e-11
1237,france,co2_cap,1,1,2,c,1,2.9853980763763804e-19
1238,france,co2_cap,1,2,1,c,1,0.00018758666510934366
1239,france,co2_cap,1,2,2,c,1,2.6171969064882715e-21
1240,france,co2_cap,1,12,1,c,1,3.6070341491618964e-06
1241,france,co2_cap,1,12,2,c,1,1.4014866143656202e-05
1242,france,co2_cap,1,24,1,c,1,4.3178961721450716e-12
1243,france,co2_cap,1,24,2,c,1,2.0861988147966516e-10
1244,france,gdp_cap,0,0,1,c,0,0.9982081196165036
1245,france,gdp_cap,0,0,1,ct,0,0.9753186563967698
1246,france,gdp_cap,0,0,1,ctt,0,0.48802476541669476
1247,france,gdp_cap,0,0,1,n,0,0.9997692561510095
1248,france,gdp_cap,0,0,2,c,0,0.9982081196165036
1249,france,gdp_cap,0,0,2,ct,0,0.9753186563967698
1250,france,gdp_cap,0,0,2,ctt,0,0.48802476541669476
1251,france,gdp_cap,0,0,2,n,0,0.9997692561510095
1252,france,gdp_cap,0,1,1,c,0,0.12500078626770728
1253,france,gdp_cap,0,1,1,ct,0,0.1139587557958871
1254,france,gdp_cap,0,1,1,ctt,0,0.16907945346147685
1255,france,gdp_cap,0,1,1,n,0,0.2683442951328959
1256,france,gdp_cap,0,1,2,c,1,1.131920995249811e-06
1257,france,gdp_cap,0,2,1,c,0,0.14869498322679536
1258,france,gdp_cap,0,2,1,ct,1,0.07676940520299942
1259,france,gdp_cap,0,2,2,c,1,5.811265381175505e-06
1260,france,gdp_cap,0,12,1,c,0,0.217711606987409
1261,france,gdp_cap,0,12,1,ct,0,0.1579075567418054
1262,france,gdp_cap,0,12,1,ctt,0,0.2026004304906665
1263,france,gdp_cap,0,12,1,n,0,0.4500832599454255
1264,france,gdp_cap,0,12,2,c,1,0.0006140203368552083
1265,france,gdp_cap,0,24,1,c,1,0.06378726687010054
1266,france,gdp_cap,0,24,2,c,1,0.0012000034233835039
1267,france,gdp_cap,1,0,1,c,0,0.988866584615184
1268,france,gdp_cap,1,0,1,ct,1,0.09117098135487839
1269,france,gdp_cap,1,0,2,c,0,0.988866584615184
1270,france,gdp_cap,1,0,2,ct,1,0.09117098135487839
1271,france,gdp_cap,1,1,1,c,1,0.013585371548131511
1272,france,gdp_cap,1,1,2,c,1,6.817908632898001e-21
1273,france,gdp_cap,1,2,1,c,1,0.015142289149818817
1274,france,gdp_cap,1,2,2,c,1,2.234730459826252e-05
1275,france,gdp_cap,1,12,1,c,1,0.01871358197828865
1276,france,gdp_cap,1,12,2,c,1,0.0003790852113331287
1277,france,gdp_cap,1,24,1,c,1,0.0028876838082586677
1278,france,gdp_cap,1,24,2,c,1,0.00048057711280915285
1279,germany,co2,0,0,1,c,0,0.7670407443278442
1280,germany,co2,0,0,1,ct,0,0.10445890044333073
1281,germany,co2,0,0,1,ctt,1,0.05005533537142352
1282,germany,co2,0,0,2,c,0,0.7670407443278442
1283,germany,co2,0,0,2,ct,0,0.10445890044333073
1284,germany,co2,0,0,2,ctt,1,0.05005533537142352
1285,germany,co2,0,1,1,c,1,3.437954688821682e-23
1286,germany,co2,0,1,2,c,1,6.906266841282831e-17
1287,germany,co2,0,2,1,c,1,5.112579968174721e-14
1288,germany,co2,0,2,2,c,1,2.3864368114793563e-19
1289,germany,co2,0,12,1,c,1,1.979705060698101e-08
1290,germany,co2,0,12,2,c,1,3.9481354200980483e-22
1291,germany,co2,0,24,1,c,1,7.181202670078306e-08
1292,germany,co2,0,24,2,c,1,1.416590903609345e-11
1293,germany,co2,1,0,1,c,0,0.5749960630372113
1294,germany,co2,1,0,1,ct,0,0.13688555892899407
1295,germany,co2,1,0,1,ctt,1,0.07652049282102677
1296,germany,co2,1,0,2,c,0,0.5749960630372113
1297,germany,co2,1,0,2,ct,0,0.13688555892899407
1298,germany,co2,1,0,2,ctt,1,0.07652049282102677
1299,germany,co2,1,1,1,c,1,5.259065615295279e-09
1300,germany,co2,1,1,2,c,1,2.3640113723997364e-16
1301,germany,co2,1,2,1,c,1,1.801337878681219e-13
1302,germany,co2,1,2,2,c,1,1.1776080279425215e-18
1303,germany,co2,1,12,1,c,1,4.256477834885986e-07
1304,germany,co2,1,12,2,c,1,1.9435702731913507e-11
1305,germany,co2,1,24,1,c,1,9.71597042841885e-07
1306,germany,co2,1,24,2,c,1,4.2356994927570716e-10
1307,germany,gdp,0,0,1,c,0,0.9967228921292471
1308,germany,gdp,0,0,1,ct,0,0.8779569838661516
1309,germany,gdp,0,0,1,ctt,1,0.02435539703511131
1310,germany,gdp,0,0,2,c,0,0.9967228921292471
1311,germany,gdp,0,0,2,ct,0,0.8779569838661516
1312,germany,gdp,0,0,2,ctt,1,0.02435539703511131
1313,germany,gdp,0,1,1,c,1,0.007651151625322601
1314,germany,gdp,0,1,2,c,1,1.644026480350861e-15
1315,germany,gdp,0,2,1,c,1,0.010906946092586479
1316,germany,gdp,0,2,2,c,1,3.008869998576338e-06
1317,germany,gdp,0,12,1,c,1,0.03827800517259916
1318,germany,gdp,0,12,2,c,1,0.0005029190959923663
1319,germany,gdp,0,24,1,c,1,0.01375603815036932
1320,germany,gdp,0,24,2,c,1,7.034917197092848e-05
1321,germany,gdp,1,0,1,c,0,0.9623086265462958
1322,germany,gdp,1,0,1,ct,1,0.04396037179881451
1323,germany,gdp,1,0,2,c,0,0.9623086265462958
1324,germany,gdp,1,0,2,ct,1,0.04396037179881451
1325,germany,gdp,1,1,1,c,1,0.001589182347644912
1326,germany,gdp,1,1,2,c,1,2.2483992095653323e-15
1327,germany,gdp,1,2,1,c,1,0.0009405277981369137
1328,germany,gdp,1,2,2,c,1,3.408823823374102e-06
1329,germany,gdp,1,12,1,c,1,0.001724496369825697
1330,germany,gdp,1,12,2,c,1,0.0005589855554275037
1331,germany,gdp,1,24,1,c,1,0.0002220471165634332
1332,germany,gdp,1,24,2,c,1,6.815017254573247e-05
1333,germany,pop,0,0,1,c,0,0.2848010192394944
1334,germany,pop,0,0,1,ct,0,0.48316287214243636
1335,germany,pop,0,0,1,ctt,0,0.1891269745916518
1336,germany,pop,0,0,1,n,0,0.8331342258121419
1337,germany,pop,0,0,2,c,0,0.2848010192394944
1338,germany,pop,0,0,2,ct,0,0.48316287214243636
1339,germany,pop,0,0,2,ctt,0,0.1891269745916518
1340,germany,pop,0,0,2,n,0,0.8331342258121419
1341,germany,pop,0,1,1,c,0,0.6074098483116082
1342,germany,pop,0,1,1,ct,0,0.7673238820601886
1343,germany,pop,0,1,1,ctt,0,0.9717805880212039
1344,germany,pop,0,1,1,n,0,0.1971339720829009
1345,germany,pop,0,1,2,c,1,2.5137015125891116e-15
1346,germany,pop,0,2,1,c,0,0.5658791624198449
1347,germany,pop,0,2,1,ct,0,0.562832558078094
1348,germany,pop,0,2,1,ctt,0,0.9577322663194503
1349,germany,pop,0,2,1,n,0,0.16811915483439227
1350,germany,pop,0,2,2,c,1,0.0031235657950762848
1351,germany,pop,0,12,1,c,0,0.5656318184048954
1352,germany,pop,0,12,1,ct,0,0.5696585107117191
1353,germany,pop,0,12,1,ctt,0,0.9630440856201622
1354,germany,pop,0,12,1,n,0,0.16760666690780862
1355,germany,pop,0,12,2,c,1,0.08746760774295409
1356,germany,pop,0,24,1,c,0,0.30479669233020146
1357,germany,pop,0,24,1,ct,0,0.16736507853262128
1358,germany,pop,0,24,1,ctt,0,0.6285013267665802
1359,germany,pop,0,24,1,n,1,0.06013871476204914
1360,germany,pop,0,24,2,c,1,0.025030571360609065
1361,germany,pop,1,0,1,c,0,0.2744817357500854
1362,germany,pop,1,0,1,ct,0,0.4712721921101047
1363,germany,pop,1,0,1,ctt,0,0.18515779919271907
1364,germany,pop,1,0,1,n,0,0.8352811712014246
1365,germany,pop,1,0,2,c,0,0.2744817357500854
1366,germany,pop,1,0,2,ct,0,0.4712721921101047
1367,germany,pop,1,0,2,ctt,0,0.18515779919271907
1368,germany,pop,1,0,2,n,0,0.8352811712014246
1369,germany,pop,1,1,1,c,0,0.6090960915285749
1370,germany,pop,1,1,1,ct,0,0.7717542243247031
1371,germany,pop,1,1,1,ctt,0,0.9725834422747022
1372,germany,pop,1,1,1,n,0,0.19744867317772746
1373,germany,pop,1,1,2,c,1,2.510241563958194e-15
1374,germany,pop,1,2,1,c,0,0.5664575874532222
1375,germany,pop,1,2,1,ct,0,0.565067830147314
1376,germany,pop,1,2,1,ctt,0,0.9585680849503655
1377,germany,pop,1,2,1,n,0,0.16772951281413578
1378,germany,pop,1,2,2,c,1,0.0032722606810365535
1379,germany,pop,1,12,1,c,0,0.5640677160535191
1380,germany,pop,1,12,1,ct,0,0.5727356509643035
1381,germany,pop,1,12,1,ctt,0,0.9631006713345289
1382,germany,pop,1,12,1,n,0,0.16603367971650101
1383,germany,pop,1,12,2,c,1,0.08940219315051962
1384,germany,pop,1,24,1,c,0,0.29871079707040654
1385,germany,pop,1,24,1,ct,0,0.16469308106765135
1386,germany,pop,1,24,1,ctt,0,0.6216356450955176
1387,germany,pop,1,24,1,n,1,0.05807480369892475
1388,germany,pop,1,24,2,c,1,0.025114468921881378
1389,germany,brent,0,0,1,c,0,0.18470177102908858
1390,germany,brent,0,0,1,ct,0,0.46331019494504133
1391,germany,brent,0,0,1,ctt,0,0.14570179718578397
1392,germany,brent,0,0,1,n,0,0.39817114997541064
1393,germany,brent,0,0,2,c,0,0.18470177102908858
1394,germany,brent,0,0,2,ct,0,0.46331019494504133
1395,germany,brent,0,0,2,ctt,0,0.14570179718578397
1396,germany,brent,0,0,2,n,0,0.39817114997541064
1397,germany,brent,0,1,1,c,1,6.998274904205245e-19
1398,germany,brent,0,1,2,c,1,1.5497604451132589e-09
1399,germany,brent,0,2,1,c,1,3.8837708847585366e-05
1400,germany,brent,0,2,2,c,1,6.386628383166029e-09
1401,germany,brent,0,12,1,c,0,0.10291056774014168
1402,germany,brent,0,12,1,ct,0,0.23207275585624015
1403,germany,brent,0,12,1,ctt,0,0.46018815727937135
1404,germany,brent,0,12,1,n,1,0.010841284684218267
1405,germany,brent,0,12,2,c,1,0.002386173622310269
1406,germany,brent,0,24,1,c,1,0.050972762004615604
1407,germany,brent,0,24,2,c,1,0.04109355702675031
1408,germany,brent,1,0,1,c,0,0.2900766303758474
1409,germany,brent,1,0,1,ct,0,0.630510935863581
1410,germany,brent,1,0,1,ctt,0,0.1778434656835866
1411,germany,brent,1,0,1,n,0,0.7389049232543226
1412,germany,brent,1,0,2,c,0,0.2900766303758474
1413,germany,brent,1,0,2,ct,0,0.630510935863581
1414,germany,brent,1,0,2,ctt,0,0.1778434656835866
1415,germany,brent,1,0,2,n,0,0.7389049232543226
1416,germany,brent,1,1,1,c,1,4.402146313637615e-23
1417,germany,brent,1,1,2,c,1,9.491253658644095e-16
1418,germany,brent,1,2,1,c,1,8.314802684664657e-05
1419,germany,brent,1,2,2,c,1,1.841692614570333e-09
1420,germany,brent,1,12,1,c,1,0.07477003134675624
1421,germany,brent,1,12,2,c,1,0.011797134558845209
1422,germany,brent,1,24,1,c,1,0.08123696621113607
1423,germany,brent,1,24,2,c,1,0.03609081671792617
1424,germany,co2_cap,0,0,1,c,0,0.9234959454786934
1425,germany,co2_cap,0,0,1,ct,0,0.8488194418803657
1426,germany,co2_cap,0,0,1,ctt,1,0.041972682163359726
1427,germany,co2_cap,0,0,2,c,0,0.9234959454786934
1428,germany,co2_cap,0,0,2,ct,0,0.8488194418803657
1429,germany,co2_cap,0,0,2,ctt,1,0.041972682163359726
1430,germany,co2_cap,0,1,1,c,1,4.769415505899482e-23
1431,germany,co2_cap,0,1,2,c,1,8.125527076880306e-17
1432,germany,co2_cap,0,2,1,c,1,6.951900171992268e-14
1433,germany,co2_cap,0,2,2,c,1,2.827575904578048e-19
1434,germany,co2_cap,0,12,1,c,1,3.5333610391366774e-08
1435,germany,co2_cap,0,12,2,c,1,2.7805744649044405e-22
1436,germany,co2_cap,0,24,1,c,1,1.3999092297243197e-07
1437,germany,co2_cap,0,24,2,c,1,8.578742557069577e-12
1438,germany,co2_cap,1,0,1,c,0,0.8675073640811883
1439,germany,co2_cap,1,0,1,ct,0,0.762814046202135
1440,germany,co2_cap,1,0,1,ctt,1,0.06521988450824297
1441,germany,co2_cap,1,0,2,c,0,0.8675073640811883
1442,germany,co2_cap,1,0,2,ct,0,0.762814046202135
1443,germany,co2_cap,1,0,2,ctt,1,0.06521988450824297
1444,germany,co2_cap,1,1,1,c,1,6.4888054558945365e-09
1445,germany,co2_cap,1,1,2,c,1,2.464813298810259e-16
1446,germany,co2_cap,1,2,1,c,1,2.2564285905596094e-13
1447,germany,co2_cap,1,2,2,c,1,1.232266794183177e-18
1448,germany,co2_cap,1,12,1,c,1,7.789574996395898e-07
1449,germany,co2_cap,1,12,2,c,1,1.5262835336866412e-11
1450,germany,co2_cap,1,24,1,c,1,1.913585101822365e-06
1451,germany,co2_cap,1,24,2,c,1,2.5529625748451804e-10
1452,germany,gdp_cap,0,0,1,c,0,0.994102749267856
1453,germany,gdp_cap,0,0,1,ct,0,0.579680775237061
1454,germany,gdp_cap,0,0,1,ctt,1,0.008194844182045016
1455,germany,gdp_cap,0,0,2,c,0,0.994102749267856
1456,germany,gdp_cap,0,0,2,ct,0,0.579680775237061
1457,germany,gdp_cap,0,0,2,ctt,1,0.008194844182045016
1458,germany,gdp_cap,0,1,1,c,1,0.00489201126465323
1459,germany,gdp_cap,0,1,2,c,1,6.961310622638708e-16
1460,germany,gdp_cap,0,2,1,c,1,0.0033802576421493036
1461,germany,gdp_cap,0,2,2,c,1,3.120404419270305e-06
1462,germany,gdp_cap,0,12,1,c,1,0.012385504197375271
1463,germany,gdp_cap,0,12,2,c,1,0.00044911045967523935
1464,germany,gdp_cap,0,24,1,c,1,0.0024923855074013546
1465,germany,gdp_cap,0,24,2,c,1,5.2359155127699285e-05
1466,germany,gdp_cap,1,0,1,c,0,0.9304705039035397
1467,germany,gdp_cap,1,0,1,ct,1,0.002529351131958772
1468,germany,gdp_cap,1,0,2,c,0,0.9304705039035397
1469,germany,gdp_cap,1,0,2,ct,1,0.002529351131958772
1470,germany,gdp_cap,1,1,1,c,1,0.0015327163630557631
1471,germany,gdp_cap,1,1,2,c,1,1.1762861455164334e-15
1472,germany,gdp_cap,1,2,1,c,1,0.0006044264029392366
1473,germany,gdp_cap,1,2,2,c,1,3.3732772899448827e-06
1474,germany,gdp_cap,1,12,1,c,1,0.001003317650102349
1475,germany,gdp_cap,1,12,2,c,1,0.0005249466692385664
1476,germany,gdp_cap,1,24,1,c,1,8.903162393578773e-05
1477,germany,gdp_cap,1,24,2,c,1,6.020170762411117e-05
1478,greece,co2,0,0,1,c,0,0.9926610263978405
1479,greece,co2,0,0,1,ct,0,0.286043147925359
1480,greece,co2,0,0,1,ctt,0,0.9460404636861839
1481,greece,co2,0,0,1,n,1,0.09082593733236999
1482,greece,co2,0,0,2,c,0,0.9926610263978405
1483,greece,co2,0,0,2,ct,0,0.286043147925359
1484,greece,co2,0,0,2,ctt,0,0.9460404636861839
1485,greece,co2,0,0,2,n,1,0.09082593733236999
1486,greece,co2,0,1,1,c,1,5.732416586304663e-07
1487,greece,co2,0,1,2,c,1,2.014691268010599e-17
1488,greece,co2,0,2,1,c,1,2.7509870515483353e-07
1489,greece,co2,0,2,2,c,1,9.614893049044239e-15
1490,greece,co2,0,12,1,c,1,0.09789957888885364
1491,greece,co2,0,12,2,c,1,0.0001520042195822591
1492,greece,co2,0,24,1,c,0,0.21015981002602507
1493,greece,co2,0,24,1,ct,0,0.6080141267115332
1494,greece,co2,0,24,1,ctt,1,6.22800605057269e-08
1495,greece,co2,0,24,2,c,0,0.11780080290396311
1496,greece,co2,0,24,2,ct,0,0.33677029803731506
1497,greece,co2,0,24,2,ctt,0,0.58776121835436
1498,greece,co2,0,24,2,n,1,0.012321403444040958
1499,greece,co2,1,0,1,c,0,0.9959211326957191
1500,greece,co2,1,0,1,ct,0,0.37391128025716847
1501,greece,co2,1,0,1,ctt,0,0.9246653460090071
1502,greece,co2,1,0,1,n,1,0.04540974392152705
1503,greece,co2,1,0,2,c,0,0.9959211326957191
1504,greece,co2,1,0,2,ct,0,0.37391128025716847
1505,greece,co2,1,0,2,ctt,0,0.9246653460090071
1506,greece,co2,1,0,2,n,1,0.04540974392152705
1507,greece,co2,1,1,1,c,1,4.141481056677865e-06
1508,greece,co2,1,1,2,c,1,8.86659563056128e-17
1509,greece,co2,1,2,1,c,1,2.2065656743554036e-06
1510,greece,co2,1,2,2,c,1,3.468159307787496e-14
1511,greece,co2,1,12,1,c,0,0.17303376811116056
1512,greece,co2,1,12,1,ct,0,0.24963058936341587
1513,greece,co2,1,12,1,ctt,0,0.37800932236723783
1514,greece,co2,1,12,1,n,0,0.10297615651722686
1515,greece,co2,1,12,2,c,1,0.0002642134724979436
1516,greece,co2,1,24,1,c,0,0.4457694988529651
1517,greece,co2,1,24,1,ct,0,0.7747758077060897
1518,greece,co2,1,24,1,ctt,1,5.12240385596873e-05
1519,greece,co2,1,24,2,c,0,0.28965844041619326
1520,greece,co2,1,24,2,ct,0,0.6210452214702751
1521,greece,co2,1,24,2,ctt,0,0.9017592150985136
1522,greece,co2,1,24,2,n,1,0.04719735209503332
1523,greece,gdp,0,0,1,c,0,0.1769967536205166
1524,greece,gdp,0,0,1,ct,0,0.3565484657624623
1525,greece,gdp,0,0,1,ctt,0,0.8943736605712627
1526,greece,gdp,0,0,1,n,0,0.8498491383959121
1527,greece,gdp,0,0,2,c,0,0.1769967536205166
1528,greece,gdp,0,0,2,ct,0,0.3565484657624623
1529,greece,gdp,0,0,2,ctt,0,0.8943736605712627
1530,greece,gdp,0,0,2,n,0,0.8498491383959121
1531,greece,gdp,0,1,1,c,0,0.17272562953297127
1532,greece,gdp,0,1,1,ct,0,0.43353005639233694
1533,greece,gdp,0,1,1,ctt,0,0.35770689939558725
1534,greece,gdp,0,1,1,n,1,0.03152167485902725
1535,greece,gdp,0,1,2,c,1,3.4046993055962745e-10
1536,greece,gdp,0,2,1,c,0,0.2782471343309677
1537,greece,gdp,0,2,1,ct,0,0.6186131725042676
1538,greece,gdp,0,2,1,ctt,0,0.5788994852964573
1539,greece,gdp,0,2,1,n,1,0.05451791237228339
1540,greece,gdp,0,2,2,c,1,1.2250832327459764e-10
1541,greece,gdp,0,12,1,c,0,0.22627333240534309
1542,greece,gdp,0,12,1,ct,0,0.6062714791181737
1543,greece,gdp,0,12,1,ctt,0,0.5252090845052425
1544,greece,gdp,0,12,1,n,1,0.0415161268230867
1545,greece,gdp,0,12,2,c,1,0.032249605552220714
1546,greece,gdp,0,24,1,c,1,0.07822894090105541
1547,greece,gdp,0,24,2,c,1,0.004644602888175694
1548,greece,gdp,1,0,1,c,0,0.14313700318247635
1549,greece,gdp,1,0,1,ct,0,0.3381393656747058
1550,greece,gdp,1,0,1,ctt,0,0.9179689116839136
1551,greece,gdp,1,0,1,n,0,0.8930030253890398
1552,greece,gdp,1,0,2,c,0,0.14313700318247635
1553,greece,gdp,1,0,2,ct,0,0.3381393656747058
1554,greece,gdp,1,0,2,ctt,0,0.9179689116839136
1555,greece,gdp,1,0,2,n,0,0.8930030253890398
1556,greece,gdp,1,1,1,c,0,0.24560265509336737
1557,greece,gdp,1,1,1,ct,0,0.4059201340963079
1558,greece,gdp,1,1,1,ctt,0,0.27454360198627664
1559,greece,gdp,1,1,1,n,1,0.04297299636613318
1560,greece,gdp,1,1,2,c,1,3.9917997911691614e-08
